Source,Target
ORF7b,SLC25A23
ORF7b,ALG13
ORF7b,NCDN
ORF7b,STX8
nsp14,IMPDH2
nsp12,ANKRD54
nsp12,LARP4B
ORF9b,CSDE1
ORF9b,BAG5
ORF9b,MARK3
ORF6,NUP98
ORF6,RAE1
ORF6,PLGRKT
ISG15,USP18
ISG15,USP5
ISG15,USP14
ISG15,USP21
ACE2,KRT9
ACE2,KRT10
ACE2,KRT1
ACE2,RPL38
ACE2,RPS3
ACE2,KRT2
ACE2,KRT16
ACE2,NDUFA10
ACE2,RPL12
ACE2,H2AFZ
ACE2,RPS27A
ACE2,RPL27
ACE2,HIST4H4
ACE2,KRT14
ACE2,RPL30
ACE2,RPS16
ACE2,GNB2L1
ACE2,RPL24
ACE2,RPS15A
ACE2,RPL37A
ACE2,VIM
ACE2,RPS28
ACE2,FBL
ACE2,HIST1H2BJ
ACE2,HIST1H2BB
ACE2,HIST2H3C
ACE2,HIST1H3A
ACE2,RPS18
ACE2,RPL18A
ACE2,RPS2
ACE2,HBA2
ACE2,RPL5
ACE2,RPS8
ACE2,KRT5
ACE2,TUBA1B
ACE2,RPL28
ACE2,PARP1
ACE2,RPL17
ACE2,KRT6B
ACE2,RPS17
ACE2,RPL21
ACE2,KRT6C
ACE2,H2AFX
ACE2,CHTOP
ACE2,HNRNPK
ACE2,TUBB
ACE2,RPL31
ACE2,WDR74
ACE2,ANP32A
ACE2,RPS14
ACE2,RPL27A
ACE2,RPL4
ACE2,PFN1
ACE2,RPL18
ACE2,RPL7A
ACE2,RPS4X
ACE2,RPS10
ACE2,RPS19
ACE2,RAP1B
ACE2,IGKV2-28
ACE2,RPS9
ACE2,HNRNPD
ACE2,HIST1H2AH
ACE2,RPLP0
ACE2,RPL35
ACE2,RPL10
ACE2,RPL23
ACE2,RPL6
ACE2,RPL7
ACE2,TP53
ACE2,RPS11
ACE2,HNRNPC
ACE2,RPL36
ACE2,RPS3A
ACE2,RPL10A
ACE2,RPL13
ACE2,RPL36A
ACE2,HNRNPU
ACE2,EIF5A
ACE2,RPS13
ACE2,RPL23A
ACE2,RPL15
ACE2,ACTN1
ACE2,RPL32
ACE2,DDX21
ACE2,LDHB
ACE2,SLC25A6
ACE2,RPL13A
ACE2,CCT4
ACE2,RPL26L1
ACE2,RPS6
ACE2,USMG5
ACE2,SLC39A1
ACE2,NAA50
ACE2,DIRAS2
ACE2,GAFA3
ACE2,RPSA
ACE2,NUDT21
ACE2,TUBB4B
ACE2,SPRR2E
ACE2,HIST1H1C
ACE2,VPS35
ACE2,RPLP2
ACE2,EEF1G
ACE2,NPM1
ACE2,MYL6
ACE2,HSPA8
ACE2,DDX3X
ACE2,RPS25
ACE2,PRSS1
ACE2,RPS27
ACE2,HIST1H1E
ACE2,S100A8
ACE2,HRNR
ACE2,RPL22
ACE2,RPL14
ACE2,ZG16B
ACE2,SUMO2
ACE2,HNRNPM
ACE2,SLC25A5
ACE2,DCD
ACE2,DHX9
ACE2,RPL9
ACE2,CAPRIN1
ACE2,PRDX1
ACE2,RPL34
ACE2,ANXA2
ACE2,PCBP1
ACE2,PHGDH
ACE2,HNRNPL
ACE2,PABPC1
ACE2,EIF3I
ACE2,F2
ACE2,DDX17
ACE2,RAN
ACE2,KRT17
ACE2,PTGES3
ACE2,H2AFY
ACE2,NOP58
ACE2,XRCC5
ACE2,RPS26
ACE2,SUMO1
ACE2,EEF2
ACE2,HSP90AA1
ACE2,RPS5
ACE2,NCBP2
ACE2,ETFA
ACE2,GAPDH
ACE2,AHCY
ACE2,RSL1D1
ACE2,RPL35A
ACE2,SRPRB
ACE2,RPS24
ACE2,FABP5
ACE2,RPL19
ACE2,LMNB1
ACE2,CCT3
ACE2,PHB
ACE2,RPS20
ACE2,LRPPRC
ACE2,CLTC
ACE2,NAP1L1
ACE2,RBMX
ACE2,TUBA8
ACE2,ATP5A1
ACE2,SRSF7
ACE2,CCT7
ACE2,RPL11
ACE2,MYH9
ACE2,UBA2
ACE2,CHCHD3
ACE2,EEF1D
ACE2,IGLV1-47
ACE2,MTDH
ACE2,SBDS
ACE2,PKM
ACE2,HIST1H2AB
ACE2,SNRPD1
ACE2,HNRNPA1
ACE2,UROD
ACE2,CCT8
ACE2,TKT
ACE2,RPF2
ACE2,FAU
ACE2,HNRNPA3
ACE2,HNRNPH1
ACE2,EIF1AY
ACE2,RBM14
ACE2,IGF2BP1
ACE2,MMAB
ACE2,ATP5O
ACE2,RPS23
ACE2,QARS
ACE2,RPS7
ACE2,CCT2
ACE2,UBE2M
ACE2,KIF5C
ACE2,YWHAE
ACE2,MATR3
ACE2,PFN2
ACE2,HPRT1
ACE2,ENO1
ACE2,SNRPD3
ACE2,SUB1
ACE2,MTHFD1
ACE2,HMGA1
ACE2,GPC1
ACE2,PRPF19
ACE2,GFAP
ACE2,RPL29
ACE2,LMNA
ACE2,EIF4A3
ACE2,HNRNPF
ACE2,RPLP1
ACE2,RPL3
ACE2,DDX5
ACE2,STOML2
ACE2,RBBP4
ACE2,ZC3H14
ACE2,EPRS
ACE2,FASN
ACE2,IGHD6-19
ACE2,SRSF1
ACE2,JUP
ACE2,ACAT1
ACE2,TSPO
ACE2,POLDIP3
ACE2,ILF2
ACE2,YWHAQ
ACE2,ZRANB2
ACE2,MRTO4
ACE2,ELAVL1
ACE2,MYL12A
ACE2,ACP1
ACE2,CDK1
ACE2,NCL
ACE2,SRP19
ACE2,EIF3B
ACE2,YBX1
ACE2,EIF2S1
ACE2,RCC1
ACE2,RPS21
ACE2,TSN
ACE2,SRSF5
ACE2,SRM
ACE2,THOC3
ACE2,TUFM
ACE2,EIF3G
ACE2,PARK7
ACE2,EIF3C
ACE2,IGHV1-18
ACE2,TAF15
ACE2,EMD
ACE2,HNRNPA0
ACE2,PNO1
ACE2,RNPS1
ACE2,IGKV2D-28
ACE2,IGKV2-30
ACE2,IGKV2D-29
ACE2,ANP32B
ACE2,KRT78
ACE2,MYH10
ACE2,IGHV1-69
ACE2,ANP32E
ACE2,ATP1A1
ACE2,RUVBL2
ACE2,RTCB
ACE2,KHDRBS1
ACE2,STAU1
ACE2,NOP2
ACE2,TARDBP
ACE2,CHD3
ACE2,GMPS
ACE2,SLC25A1
ACE2,FSCN1
ACE2,GSTM3
ACE2,COTL1
ACE2,ALB
ACE2,S100A7
ACE2,SFXN1
ACE2,CARM1
ACE2,MAGOHB
ACE2,PDHA1
ACE2,SSRP1
ACE2,EEF1B2
ACE2,ATAD3B
ACE2,FEN1
ACE2,RBM34
ACE2,ARPC4
ACE2,YTHDF2
ACE2,HSPBP1
ACE2,KPNA2
ACE2,ACLY
ACE2,TOP1
ACE2,ATP5B
ACE2,ESD
ACE2,CSK
ACE2,TMEM33
ACE2,SART3
ACE2,NIFK
ACE2,TCP1
ACE2,GGCT
ACE2,SLC3A2
ACE2,AP1M1
ACE2,U2AF2
ACE2,TIMM44
ACE2,CKB
ACE2,RAB1B
ACE2,EIF3L
ACE2,ECI1
ACE2,IMPDH2
ACE2,XPO5
ACE2,EIF3A
ACE2,EIF4G1
ACE2,ATAD3A
ACE2,EIF6
ACE2,MYO6
ACE2,TXNDC17
ACE2,SBSN
ACE2,EBNA1BP2
ACE2,PRPS1
ACE2,NKRF
ACE2,FAF2
ACE2,PDIA3
ACE2,SNRPN
ACE2,LARS
ACE2,STT3A
ACE2,CCT6A
ACE2,CSNK2B
ACE2,SUPT16H
ACE2,RNH1
ACE2,PHB2
ACE2,UQCRC2
ACE2,EIF2S2
ACE2,FHL1
ACE2,DDX1
ACE2,LYZ
ACE2,NSUN2
ACE2,RUVBL1
ACE2,RPL37
ACE2,KIF2A
ACE2,RALY
ACE2,NPM3
ACE2,AMOT
ACE2,SF3B1
ACE2,SRSF9
ACE2,UBTF
ACE2,COPA
ACE2,SRPK1
ACE2,IARS
ACE2,MRPS23
ACE2,PSMA5
ACE2,IMMT
ACE2,TRIM28
ACE2,DSP
ACE2,EIF2S3
ACE2,BRD2
ACE2,EWSR1
ACE2,SEC11A
ACE2,PIP
ACE2,RPL8
ACE2,PTPLAD1
ACE2,CSF2RB
ACE2,NOL7
ACE2,DEK
ACE2,KRT74
ACE2,GNAI3
ACE2,SRP72
ACE2,KRT80
ACE2,RRAS2
ACE2,CTPS1
ACE2,PRMT5
ACE2,C8orf33
ACE2,NACAP1
ACE2,DSC1
ACE2,TARS2
ACE2,GTPBP4
ACE2,SLC25A3
ACE2,SFPQ
ACE2,TBCB
ACE2,GNB2
ACE2,APRT
ACE2,HSPA5
ACE2,EFTUD2
ACE2,PGD
ACE2,SERPINB12
ACE2,HNRNPH3
ACE2,LINC00336
ACE2,IL17D
ACE2,EIF3D
ACE2,PRKDC
ACE2,PSMC2
ACE2,LTV1
ACE2,NUP93
ACE2,PDCD6IP
ACE2,PGK1
ACE2,AIMP1
ACE2,LARP1
ACE2,KARS
ACE2,RARS
ACE2,ATXN2L
ACE2,ERLIN2
ACE2,GTF2I
ACE2,PPIL4
ACE2,THRAP3
ACE2,NCAPG
ACE2,NAT10
ACE2,RDH11
ACE2,TTLL12
ACE2,TAGLN2
ACE2,LARP4
ACE2,DBN1
ACE2,RRP1B
ACE2,RPL22L1
ACE2,SLC4A5
ACE2,PMVK
ACE2,PNN
ACE2,SRRT
ACE2,CAT
ACE2,DDX18
ACE2,H1FX
ACE2,PSMD13
ACE2,ETFB
ACE2,UTP18
ACE2,TMPO
ACE2,TFAM
ACE2,CALML5
ACE2,BCLAF1
ACE2,VCP
ACE2,U2AF1
ACE2,SLC25A11
ACE2,CSRP2
ACE2,AP3D1
ACE2,C1orf35
ACE2,PLAA
ACE2,SNW1
ACE2,DCAF13
ACE2,H1F0
ACE2,LARP7
ACE2,ADAR
ACE2,TRMT10C
ACE2,STUB1
ACE2,SMC1A
ACE2,ARPC1A
ACE2,KPRP
ACE2,AHSG
ACE2,GLDC
ACE2,PRPF6
ACE2,SNRNP200
ACE2,HADHB
ACE2,LONRF2
ACE2,SEMG1
ACE2,RBM10
ACE2,EIF2A
ACE2,SEC22B
ACE2,VARS
ACE2,PAICS
ACE2,COPB2
ACE2,ARG1
ACE2,XPO1
ACE2,TRMT1L
ACE2,DNAJC2
ACE2,DKC1
ACE2,SF3A3
ACE2,CBS
ACE2,NUMA1
ACE2,PPP2R1A
ACE2,MEMO1
ACE2,USP17L23
ACE2,LUC7L3
ACE2,MCM6
ACE2,SMU1
ACE2,G3BP1
ACE2,EIF4G2
ACE2,DDX54
ACE2,NGDN
ACE2,ABCF2
ACE2,IDH2
ACE2,PPP6R3
ACE2,ALDH18A1
ACE2,MAT2A
ACE2,LOC102724159
ACE2,RPA1
ACE2,SLC16A1
ACE2,PRMT1
ACE2,ATP5C1
ACE2,CDK6
ACE2,SPTBN1
ACE2,TRMT1
ACE2,LRRC59
ACE2,HIBADH
ACE2,AP1B1
ACE2,AIMP2
ACE2,DDX27
ACE2,DIS3
ACE2,TARS
ACE2,SMC2
ACE2,ATP10D
ACE2,CANX
ACE2,FLG
ACE2,NCAPD2
ACE2,RBM15
ACE2,IGF2BP3
ACE2,MARS
ACE2,SF3B2
ACE2,PLS1
ACE2,AZGP1
ACE2,GEMIN5
ACE2,DHX30
ACE2,PES1
ACE2,NOC4L
ACE2,DNTTIP2
ACE2,PRPF3
ACE2,NUFIP2
ACE2,CASP14
ACE2,PUF60
ACE2,WDR1
ACE2,SUGT1
ACE2,PUS1
ACE2,XRN2
ACE2,PTBP1
ACE2,C1orf68
ACE2,IRS4
ACE2,SAMHD1
ACE2,MTA2
ACE2,CSDE1
ACE2,TNPO1
ACE2,ATP2A2
ACE2,PGAM5
ACE2,U2SURP
ACE2,SDHA
ACE2,COX2
ACE2,HSD17B10
ACE2,ZFR
ACE2,ZC3H15
ACE2,PFKM
ACE2,DDX46
ACE2,FLG2
ACE2,DRG1
ACE2,GIGYF2
ACE2,UBAP2L
ACE2,HSPA4
ACE2,NSDHL
ACE2,IGHA2
ACE2,NOL11
ACE2,SPTAN1
ACE2,ACIN1
ACE2,OCRL
ACE2,GANAB
ACE2,IGHG2
ACE2,PRPF8
ACE2,G6PD
ACE2,GAPDHS
ACE2,EPB41L3
ACE2,RBM28
ACE2,MSH2
ACE2,TCOF1
ACE2,TBC1D10B
ACE2,NOL9
ACE2,FAM98B
ACE2,SNX27
ACE2,YLPM1
ACE2,TRA2A
ACE2,CTBP2
ACE2,KRT83
ACE2,TOP2B
ACE2,LRRC47
ACE2,HK2
ACE2,COPB1
ACE2,SEC61A1
ACE2,SRP54
ACE2,DNMT1
ACE2,ZNF326
ACE2,WDR3
ACE2,IGF2BP2
ACE2,EXOSC10
ACE2,ARCN1
ACE2,KRI1
ACE2,MCM7
ACE2,EXOC2
ACE2,RRP9
ACE2,BOP1
ACE2,RNF2
ACE2,PKP1
ACE2,CDC40
ACE2,XPOT
ACE2,DSG1
ACE2,TRIM25
ACE2,FARSB
ACE2,CYFIP1
ACE2,MSH6
ACE2,NUP153
ACE2,FUBP3
ACE2,CRNKL1
ACE2,KPNA3
ACE2,CPNE3
ACE2,CFAP57
ACE2,MYBBP1A
ACE2,PRRC2C
ACE2,ANKHD1
ACE2,USP10
ACE2,ZNF280C
ACE2,RRP12
ACE2,DHX16
ACE2,PC
ACE2,TOP2A
ACE2,NUP98
ACE2,YTHDC1
ACE2,TRPM4
ACE2,PSIP1
ACE2,GNL3
ACE2,DDX20
ACE2,ZNF598
ACE2,MKI67
ACE2,NOP14
ACE2,GCN1L1
ACE2,RTTN
ACE2,MTHFD1L
ACE2,PDCD11
ACE2,EXPH5
ACE2,RANBP2
ACE2,CUL4B
ACE2,NUP133
ACE2,SRRM2
ACE2,NUP155
ACE2,IPO8
ACE2,HEATR1
ACE2,WDR36
ACE2,NUP160
ACE2,RBM25
ACE2,UPF1
ACE2,NUP205
ACE2,BMS1
ACE2,CAD
ACE2,BAZ1B
ACE2,TPR
ACE2,CNOT1
ACE2,SENP3
PIAS4,ACE2
ACE2,PIAS4
ACE2,TOLLIP
ACE2,SLC6A19
TOLLIP,ACE2
S,ACE2
ACE2,S
S,ACE2
S,SPCS2
ORF3a,CLCC1
ORF3a,VPS11
nsp1ab,PYCR1
nsp1ab,PYCR2
nsp1,PYCR1
nsp1,PYCR2
N,G3BP1
N,G3BP2
N,G3BP1
N,G3BP2
CLCC1,ORF3a
MAP4K3,ACE2
ACE2,MAP4K3
ACE2,MAP4K3
MAP4K3,ACE2
ACE2,UBR4
ACE2,UBR4
ACE2,UBR4
UBR4,ACE2
ACE2,Cd9
MAPK14,TAB1
MAPK14,HCVgp1
HCVgp1,MAPK14
MAPK14,HCVgp1
MAPK14,HCVgp1
HDAC2,nsp5
nsp5,HDAC2
nsp5,IRF3
IRF3,HDAC2
IRF3,nsp5
ATF6,nsp3
nsp3,ATF6
ORF1ab,FUBP3
ORF1ab,PABPC1
ORF1ab,PTBP1
ORF1ab,CSDE1
ORF1ab,FAM120A
ORF1ab,YBX1
ORF1ab,IGF2BP2
ORF1ab,PTBP3
ORF1ab,ZC3HAV1
ORF1ab,G3BP1
ORF1ab,SND1
ORF1ab,MOV10
ORF1ab,YBX3
ORF1ab,MATR3
ORF1ab,CNBP
ORF1ab,G3BP2
ORF1ab,EIF4H
ORF1ab,FXR1
ORF1ab,HNRNPAB
ORF1ab,PABPC4
ORF1ab,NONO
ORF1ab,RALY
ORF1ab,RPL17
ORF1ab,RPL18A
ORF1ab,IGF2BP3
ORF1ab,EIF3D
ORF1ab,RPS11
ORF1ab,SERBP1
ORF1ab,CELF1
ORF1ab,EIF4B
ORF1ab,ELAVL1
ORF1ab,RPS3A
ORF1ab,RBM3
ORF1ab,RPS9
ORF1ab,PARP12
ORF1ab,NPM1
ORF1ab,RPL24
ORF1ab,MRPL13
ORF1ab,MRPL2
ORF1ab,MRPL11
ORF1ab,MRPL44
ORF1ab,KHDRBS1
ORF1ab,RPL35
ORF1ab,MRPL27
ORF1ab,RPL3
ORF1ab,RPL21
ORF1ab,MRPS18A
ORF1ab,DHX30
ORF1ab,RPL31
ORF1ab,MRPL43
ORF1ab,MRPL28
ORF1ab,RBMS1
ORF1ab,RPL28
ORF1ab,HNRNPM
ORF1ab,RPL29
ORF1ab,RPL5
ORF1ab,MRPS7
ORF1ab,MRPL37
ORF1ab,EWSR1
ORF1ab,LRRC47
ORF1ab,DAZAP1
ORF1ab,SAFB2
ORF1ab,RPS17
ORF1ab,MRPS5
ORF1ab,PPP1CB
ORF1ab,ILF2
ORF1ab,THRAP3
ORF1ab,RPUSD3
ORF1ab,RPL30
ORF1ab,RPL26
ORF1ab,PSPC1
ORF1ab,FAM98A
ORF1ab,ILF3
nsp13,MLLT11
nsp13,SMC3
nsp13,SDF2L1
nsp13,IRS4
nsp13,HSD17B12
nsp13,SDF4
nsp13,SMDT1
nsp13,SCAMP3
nsp13,BSG
nsp13,SLC39A10
nsp13,RPN2
nsp13,CRTC2
nsp13,C1orf50
nsp13,TOMM22
nsp13,E2F5
nsp13,C5orf51
nsp13,COMMD3
nsp13,BORA
nsp13,SDF2
nsp13,CBWD1
nsp13,TFCP2
nsp13,RPS12
nsp13,BZW2
nsp13,MTFR1L
nsp13,CSTF2
nsp13,MSI1
nsp13,MAGED2
nsp13,USP9X
nsp13,HUWE1
nsp13,PJA2
nsp13,ATP2A2
nsp13,HAX1
nsp13,ATP1A1
nsp13,YIPF5
nsp13,CALU
nsp13,RCN1
nsp13,R3HCC1L
nsp13,CEP55
nsp13,ARL1
nsp13,ARFGAP2
nsp13,ARF4
nsp13,ARCN1
nsp13,NOB1
nsp13,HGH1
nsp13,MYO1E
nsp13,GSN
nsp13,TMOD3
nsp13,LRRFIP2
nsp13,FLII
nsp13,RCN2
nsp13,SFXN1
nsp13,TIMM50
nsp13,SFXN3
nsp13,MYH14
nsp13,TPM1
nsp13,TPM3
nsp13,MYL12A
nsp13,MYL6
nsp13,MYH10
nsp13,MYH9
nsp13,MYL6B
nsp13,ATAD3A
nsp13,LONP1
nsp13,SLC25A13
nsp13,SLC25A11
nsp13,DNAJA3
nsp13,TIMM13
nsp13,HSPD1
nsp13,TUFM
nsp13,TARS2
nsp13,TIMM23B
nsp13,SLC25A5
nsp13,SLC25A6
nsp13,CIAO1
nsp13,USMG5
nsp13,RABL3
nsp13,UQCRH
nsp13,NDUFA10
nsp13,ATP5J
nsp13,NDUFA13
nsp13,COX7A2
nsp13,NDUFA5
nsp13,NDUFS3
nsp13,SLC27A4
nsp13,ACSL3
nsp13,SPG20
nsp13,PRPS1
nsp13,GALK1
nsp13,UMPS
nsp13,UCK2
nsp13,QRICH1
nsp13,MZT2B
nsp13,TPP1
nsp13,GCN1L1
nsp13,TUBB4A
nsp13,TUBB2B
nsp13,CCT7
nsp13,TCP1
nsp13,TUBA1B
nsp13,TUBB4B
nsp13,CCT2
nsp13,CCT3
nsp13,CCT4
nsp13,CCT8
nsp13,CCT6A
nsp13,DNAJA1
nsp13,TUBB
nsp13,TUBB2A
nsp13,CCT5
nsp13,TUBB6
nsp13,DNAJA2
nsp13,PSMD1
nsp13,PSMD8
nsp13,PSMC1
nsp13,PSMD3
nsp13,PSMC4
nsp13,PSMD6
nsp13,PSMD11
nsp13,PSMD14
nsp13,PSMC6
nsp13,CDC123
nsp13,PSMC5
nsp13,PPP2R1A
nsp13,PSMD12
nsp13,PSMD9
nsp13,PSMC3
nsp13,SSR3
nsp13,RPN1
nsp13,SEC61B
nsp13,SSR1
nsp13,CAD
nsp13,ABCF2
nsp13,FAF2
nsp13,LBR
nsp13,EMD
nsp13,DFFA
nsp13,QKI
nsp13,PUM1
nsp13,POLE4
nsp13,RPAP1
nsp13,RUVBL2
nsp13,RUVBL1
nsp13,POLE3
nsp13,MSH6
nsp13,MSH2
nsp13,PRKDC
nsp13,DDX39A
nsp13,MOV10L1
nsp13,PPP6C
nsp13,PPP6R1
nsp13,PPP6R3
nsp13,IRAK1
nsp13,STAT1
nsp13,CCDC47
nsp13,XPO1
nsp13,NUP93
nsp13,IPO9
nsp13,XPOT
nsp13,CSE1L
nsp13,NUP43
nsp13,TNPO1
nsp13,CPSF2
nsp13,GTF3C6
nsp13,CD2BP2
nsp13,PPFIA1
nsp13,WAPAL
nsp13,STAT1
STAT1,nsp13
ACE2,NEDD4
nsp12,ZNF598
ALK,HADHB
ALK,PDIA4
ALK,DNAJB11
ALK,PFKP
ALK,CANX
CSF1R,FBXW11
CSF1R,EPHA7
DDR2,PEAK1
DDR2,HADHB
DDR2,ATAD3A
DDR2,WDR6
DDR2,HSP90AB1
DDR2,HSP90AA1
DDR2,SGPL1
DDR2,ATAD3B
DDR2,HERC2
DDR2,DNAJB11
DDR2,RPN1
DDR2,RPN2
DDR2,DDOST
EPHA8,HSPA5
EPHA8,PDIA4
EPHA8,DNAJB11
EPHA8,PFKP
EPHA8,CANX
FGFR1,HADHB
FGFR1,HSP90AB1
FGFR1,HSP90AA1
FGFR1,RPS6KA3
FGFR1,PFKP
FGFR1,CANX
FGFR4,HADHB
FGFR4,HSP90AB1
FGFR4,HSP90AA1
FGFR4,PFKP
FGFR4,CANX
MET,HSPA5
MET,PDIA4
MET,DNAJB11
MET,CANX
RET,RPS6KA3
RET,GTF2IRD1
RET,PDIA4
ERBB2,HSPA5
ERBB2,PDIA4
ERBB2,DNAJB11
IGF1R,PDIA4
IGF1R,DNAJB11
IGF1R,RPN1
IGF1R,RPN2
IGF1R,CANX
INSR,HSPA5
INSR,P4HB
INSR,PDIA4
INSR,DNAJB11
INSR,RPN1
INSR,RPN2
INSR,DDOST
INSR,CANX
NTRK1,ATP1A1
NTRK1,WDR6
NTRK1,HSP90AB1
NTRK1,HSP90AA1
NTRK1,ATAD3B
NTRK1,ATP2A2
NTRK1,PFKP
NTRK3,PDIA4
NTRK3,DNAJB11
NTRK3,RPN1
FGFR1,FGFR2
FGFR1,HLA-B
FGFR1,RPS6KA1
FGFR1,CLGN
IGF1R,KRT6B
INSR,IRS2
INSR,GRB10
INSR,EGFR
INSRR,PIK3R2
INSRR,MYO1B
PDGFRB,PLCG1
PDGFRB,ATAD3B
RET,MYO1B
EGFR,TFRC
EGFR,ADAMTS1
EGFR,DNAJC3
EGFR,HLA-C
EGFR,CHPF2
EGFR,TIMP1
EGFR,MET
EGFR,LGALS3BP
EGFR,PLXNB2
EGFR,IL6ST
EGFR,CD44
EGFR,INSR
EGFR,KDELC1
EGFR,ERO1LB
EGFR,M6PR
EGFR,ADAM10
EGFR,COCH
EGFR,QSOX2
EGFR,TTC13
EGFR,FBN2
EGFR,IGF2R
EGFR,PLOD2
EGFR,CCPG1
EGFR,CNNM3
EGFR,UGGT1
EGFR,NEU1
EGFR,TTC17
EGFR,UGGT2
EGFR,MFGE8
EGFR,ITGAV
EGFR,CACHD1
EGFR,HEXB
EGFR,GEMIN4
EGFR,PLOD1
EGFR,TFPI2
EGFR,DNAJC16
EGFR,GGH
EGFR,TGFB1
EGFR,EXT2
EGFR,ATP1B3
EGFR,LIFR
EGFR,CTSB
FGFR1,HYOU1
FGFR1,IGF1R
FGFR1,MET
FGFR1,CD44
FGFR1,DNAJC3
FGFR1,ATP1B3
IGF1R,LGALS3BP
IGF1R,TFRC
IGF1R,FKBP10
IGF1R,CACHD1
INSR,CPD
INSR,HSPE1
INSR,UCHL1
INSR,OAT
INSR,GGH
INSR,AHCY
INSR,PTK7
INSR,ANXA5
INSRR,DSC3
RET,HLA-A
RET,OAT
EGFR,ABI2
EGFR,FAM171A1
EGFR,CCDC88A
EGFR,MICAL3
EGFR,HSPA12A
FGFR4,PTPN11
INSR,RET
INSRR,TUBB3
INSRR,S100A8
PDGFRB,PLCG1
RET,PTPN11
EGFR,BAG3
EGFR,KIF16B
EGFR,RPS6KA1
EGFR,ARL13B
EGFR,SORBS1
EGFR,HOOK1
EGFR,ARC
EGFR,RAB11FIP5
EGFR,NEDD1
EGFR,RPS6KA3
EGFR,VASP
EGFR,FNBP1
EGFR,CYLD
EGFR,FAM83G
FGFR4,RPS6KA6
INSR,CPD
INSR,TRPM7
INSRR,KRT83
RET,HLA-A
RET,S100A9
EPHA4,EPHB2
FGFR4,FGFR1
EPHA6,EPHA2
EPHA7,EPHB2
AXL,EPHA2
EPHA3,EPHA2
NTRK1,NTRK3
RET,FGFR4
RET,ALK
INSR,IGF1R
NTRK2,NTRK3
INSR,INSRR
EPHA7,EPHB4
DDR2,NTRK3
EPHA7,EPHA2
LTK,EPHA2
DDR2,DDR1
CSF1R,EPHB2
EPHA5,EPHA2
EGFR,SHC1
EGFR,AP1B1
EGFR,OS9
EGFR,GABRA2
EGFR,SEL1L
EGFR,FANCD2
EGFR,TUBB2A
EGFR,SEC61A1
NTRK3,SEL1L
NTRK3,SEC61A1
FGFR2,FGFR1
nsp3,MKI67
nsp3,FXR1
nsp3,FXR2
nsp3,FMR1
nsp3,CEP170
nsp3,PRRC2A
nsp3,PRPF31
nsp3,ZNHIT6
nsp3,RPS2
nsp3,TMPO
nsp3,MKRN2
nsp3,SENP2
nsp3,POLD3
nsp3,SP1
nsp3,WDR76
nsp3,RPS18
nsp3,RPS11
nsp3,ZNF768
nsp3,RPS16
nsp3,ATF6
nsp3,ZNF512B
nsp3,VEZF1
nsp3,CREB5
nsp3,JUND
nsp3,KATNBL1
nsp3,C1orf174
nsp3,SEC61B
nsp3,RPL38
nsp3,MAZ
nsp3,TMEM120B
nsp3,PIK3R3
nsp3,ATF3
nsp3,TATDN2
nsp3,MSX2
nsp3,C15orf39
nsp3,CCNG1
nsp3,PEX11B
nsp3,URI1
nsp3ab,MKI67
nsp3ab,FMR1
nsp3ab,POLRMT
nsp3ab,TUBA4A
nsp3ab,RPS2
nsp3ab,SLC25A6
nsp3ab,SLC25A5
nsp3ab,MKRN2
nsp3ab,RPL23
nsp3ab,SP1
nsp3ab,RPS11
nsp3ab,PTPLAD1
nsp3ab,DIMT1
nsp3ab,RPS16
nsp3ab,MAP2K3
nsp3ab,CUL2
nsp3ab,ATF6
nsp3ab,DIRAS1
nsp3ab,APOOL
nsp3ab,SLC25A1
nsp3ab,ZMYND8
nsp3ab,ERAL1
nsp3ab,MTX2
nsp3ab,VEZF1
nsp3ab,COX15
nsp3ab,CREB5
nsp3ab,TFB2M
nsp3ab,SP3
nsp3ab,MGST3
nsp3ab,SP2
nsp3ab,RPL38
nsp3ab,MADD
nsp3ab,SLC1A3
nsp3ab,SLC25A33
nsp3ab,ITM2C
nsp3ab,ATF3
nsp3ab,HTT
nsp3ab,PNPT1
nsp3ab,FAM73A
nsp3ab,CHSY1
nsp3ab,SLC25A16
nsp3ab,AKAP5
nsp3ab,CCNG1
nsp3ab,PEX11B
nsp3ab,MKI67
nsp3ab,DDX1
nsp3ab,HMMR
nsp3ab,EXOSC10
nsp3ab,EIF5B
nsp3ab,PTPLAD1
nsp3ab,RPL11
nsp3ab,ARHGEF2
nsp3ab,C14orf166
nsp3ab,STAU1
nsp3ab,LRRC47
nsp3ab,TOE1
nsp3ab,SRP14
nsp3ab,PDCD2
nsp3ab,MSL1
nsp3ab,DIRAS1
nsp3ab,APOOL
nsp3ab,VAPA
nsp3ab,FOXK2
nsp3ab,SUZ12
nsp3ab,THYN1
nsp3ab,CDC20
nsp3ab,RBM28
nsp3ab,RPS25
nsp3ab,CSNK1E
nsp3ab,TARBP1
nsp3ab,RPL37A
nsp3ab,TMEM55B
nsp3ab,ZCCHC3
nsp3ab,SPRTN
nsp3ab,FAM204A
nsp3ab,PAGR1
nsp3ab,RPL29
nsp3ab,ESCO1
nsp3ab,ATF3
nsp3ab,JUNB
nsp3ab,RPP25L
nsp3ab,SEC62
nsp3ab,SLC25A16
nsp3ab,AKAP5
nsp3ab,MT1X
nsp3,BAG2
nsp3,CANX
nsp3,CERS1
nsp3,FZD7
